episode,score,avg_score
1468,4.530527604357644,74.5466942374461
1469,170.36067101692626,75.36676647092291
1470,14.285399516727338,73.81886600479372
1471,-9.611575286160758,73.19439640307878
1472,1.9898887166183588,73.24215257841448
1473,255.98865473331273,74.37542714234128
1474,-67.09197558858568,74.11864993786995
1475,32.179280818223845,74.56676555981018
1476,134.98364587850546,75.54180955724395
1477,-75.90153539817783,72.02484058283301
1478,72.30366986063048,70.18709141942757
1479,112.53012658148705,70.09871058828013
1480,128.3525644291795,68.63472320281161
1481,52.383598852420505,69.43538703449315
1482,127.78383700092374,68.17756798746686
1483,64.40557318456563,67.42780383363171
1484,107.40927380075537,66.80823699246375
1485,81.57989600566815,68.28209140318081
1486,112.89027634701907,69.05651599343315
1487,-49.393703655721175,66.30227464434851
1488,-203.42043724548876,63.13249891957339
1489,116.72163080957759,63.46415045371649
1490,3.056757100255055,63.26518337486762
1491,248.69345578139706,65.27974154649124
1492,-104.4096748548552,65.70951798152974
1493,250.61449131501996,66.39489915075069
1494,11.792962570607871,66.64146209370368
1495,-162.5882568403013,63.53966204763883
1496,96.42144938451024,63.153163168270396
1497,-26.783198449785285,62.29488920582884
1498,55.29480680507152,63.59183816698971
1499,-43.89584625349038,64.02450514104035
1500,9.072802297856398,64.27523037104355
1501,24.98933649830223,61.77607681411206
1502,44.41692796718985,61.60592234226417
1503,169.36926033074724,63.213431575403995
1504,263.18497787993033,65.98957691849921
1505,43.80034636879017,65.68000362694198
1506,264.73808276523164,65.78941592914938
1507,251.59557201286995,66.520558764932
1508,-42.65375847106668,63.62030273358264
1509,273.6840535850781,66.93978754349718
1510,-103.03346655300284,65.68497686440027
1511,19.14128106492963,64.48397148403497
1512,-0.8698610566824669,62.061965813689675
1513,-2.2794714391878586,61.263807396087316
1514,108.65636423594388,61.99404934625273
1515,1.2905982033359038,63.21306046369679
1516,2.687979779729943,61.03027573904754
1517,257.2973145591732,62.85535261489057
1518,244.97671976632034,69.39998561453459
1519,145.8552208960977,68.0450524344135
1520,-12.156565444056724,67.94351264970969
1521,127.3776678972777,67.96522857779159
1522,221.0069822899069,68.93719337200278
1523,140.52535423907472,69.40928694153251
1524,148.40334007044302,69.72789704163655
1525,251.9286680194462,73.93487138651389
1526,141.09670340851693,75.37681129316022
1527,21.00935676326482,73.1782873707927
1528,220.5917948025237,75.29199608971582
1529,222.9885689507716,76.38678171948092
1530,273.61164602450873,79.54154316202394
1531,46.31929455115204,79.17909609750431
1532,-64.84571992250449,79.09625974439048
1533,142.69494317523265,79.7182451169122
1534,226.16421228130523,81.9873039806792
1535,-355.90083801836397,76.36054510770792
1536,109.50617193541586,76.73711000817602
1537,261.4789668907455,79.74778836658714
1538,244.0868028093117,83.45124715132228
1539,267.44513857559974,83.66907293561748
1540,113.66418392135614,82.23733658681178
1541,190.54246094778085,83.17653395098992
1542,214.56022288818312,83.02000018575836
1543,59.19841947161905,83.86905121585578
1544,250.46352745273037,88.32181578244221
1545,191.2613747874759,90.20438765152053
1546,20.619598561439517,87.97680352937887
1547,215.60316628162596,89.13916147201549
1548,59.391702722019716,90.22495365866031
1549,215.68008783735831,91.20560491236297
1550,65.38713010212255,89.45807444776732
1551,10.234589474203858,91.6697590044653
1552,239.94063693279583,93.81318450296247
1553,253.6436174176128,95.66306624334939
1554,76.80872062688996,97.08181624717413
1555,26.401358591607192,96.29007599297154
1556,265.6925553500281,97.9825684722652
1557,98.56883493355332,96.75143346659743
1558,95.2233585455138,96.75001367520207
1559,218.97839628343377,98.4467696704198
1560,202.9898072611016,99.8886775440792
1561,22.33600769740066,97.73407560655072
1562,70.6284102043605,97.45434887160128
1563,-239.71477075519303,93.03329349456325
1564,135.39679462105934,93.00761641302448
1565,-83.13546995055528,92.83672117915711
1566,-152.22994368595505,91.06197867660417
1567,-81.68843973804513,88.79155343315875
1568,85.1389902642682,89.59763805975784
1569,197.29834659977286,89.86701481558632
1570,42.45198544506758,90.14868067486974
1571,255.43970976752618,92.79919352540661
1572,229.74488438500643,95.07674348209049
1573,157.00025437561885,94.08685947851356
1574,102.74422719606778,95.78522150636009
1575,269.3196092205926,98.15662479038376
1576,186.55763880732752,98.67236471967199
1577,94.23812634249272,100.3737613370787
1578,232.67768852671082,101.97750152373948
1579,190.80372286308517,102.76023748655547
1580,115.96464710195616,102.63635831328324
1581,9.350008299080372,102.20602240774984
1582,25.361670135376357,101.18180073909438
1583,260.0390435158754,103.13813544240747
1584,76.41605855779676,102.82820328997788
1585,101.69616436549157,103.02936597357613
1586,249.8777718539695,104.39924092864563
1587,7.329118646829485,104.96646915167113
1588,152.7189113456373,108.52786263758239
1589,285.7874125193926,110.21852045468053
1590,81.9111396920783,111.00706428059875
1591,131.39594378571275,109.83408916064191
1592,87.52784530255398,111.75346436221602
1593,82.99888602431504,110.07730830930898
1594,270.0359581971927,112.65973826557484
1595,43.595393547161166,114.72157476944945
1596,99.42594570452832,114.75161973264966
1597,-23.009143312145795,114.78936028402603
1598,77.81034133924378,115.01451562936776
1599,83.0561019740808,116.28403511164346
1600,56.10322415201577,116.75433933018506
1601,160.93224023232665,118.1137683675253
1602,302.02862495944237,120.68988533744783
1603,235.7323930620362,121.35351666476072
1604,101.53068159959936,119.73697370195741
1605,110.24573956713432,120.40142763394084
1606,303.5704868835046,120.78975167512355
1607,233.69000186475893,120.61069597364245
1608,47.66824157681847,121.51391597412132
1609,13.587172513965161,118.9129471634102
1610,101.86251802503241,120.96190700919054
1611,104.6154412038163,121.81664861057942
1612,123.55274196430916,123.06087464078934
1613,267.1873135387201,125.75554249056839
1614,286.87418680623944,127.53772071627132
1615,-25.733005305572178,127.26748468118227
1616,176.86764113048756,129.00928129468983
1617,47.37721282266014,126.91008027732472
1618,273.3277732007407,127.19359081166893
1619,284.42594754235375,128.5792980781315
1620,286.9516337427699,131.57038006999974
1621,106.37931303310314,131.360396521358
1622,15.994287456781237,129.31026957302674
1623,-13.306400512593076,127.77195202551009
1624,273.01332405201333,129.0180518653258
1625,70.77215975898743,127.2064867827212
1626,104.24276061872077,126.83794735482324
1627,10.102652963767058,126.72888031682825
1628,41.21287203462708,124.9350910891493
1629,75.87851621985874,123.46399056184016
1630,-949.149918353958,111.23637491805546
1631,159.43344977172893,112.36751647026124
1632,-43.79790033472366,112.57799466613903
1633,-75.2043194198588,110.39900204018814
1634,219.50049628510078,110.33236488022608
1635,12.60751457816042,114.01744840619135
1636,66.89391987186676,113.59132588555585
1637,-47.58578355159425,110.50067838113245
1638,119.49862168705118,109.25479656990984
1639,-162.35720870617834,104.95677309709208
1640,32.715392090756296,104.14728517878608
1641,21.2005555298348,102.4538661246066
1642,-27.6559739905681,100.0317041558191
1643,-34.23170243355628,99.09740293676734
1644,-8.696480943811821,96.50580285280192
1645,41.81503153041384,95.01133942023131
1646,238.26448678273624,97.18778830244426
1647,35.11197935330904,95.38287643316109
1648,142.1398084878685,96.21035749081959
1649,-165.7729151220439,92.39582746122557
1650,-78.48140143520027,90.95714214585234
1651,259.4460275490312,93.44925652660062
1652,285.4066657994114,93.90391681526677
1653,189.56383516227405,93.26311899271339
1654,263.3195065037224,95.1282268514817
1655,13.723035766351273,95.00144362322915
1656,236.2772482833385,94.70729055256226
1657,278.18816812425246,96.50348388446925
1658,280.7974497006302,98.35922479602043
1659,-4.100197604984928,96.12843885713623
1660,273.13531640193094,96.82989394854451
1661,31.810951212517768,96.9246433836957
1662,-0.34057045616557957,96.2149535770904
1663,-33.839055874547995,98.27371072589683
1664,37.09056712679626,97.29064845095421
1665,239.06988215744528,100.51270197203422
1666,112.1018270613962,103.15601967950775
1667,29.981598989294934,104.27272006678115
1668,238.85125679062114,105.80984273204469
1669,245.09628727595938,106.28782213880655
1670,111.17668944799266,106.9750691788358
1671,275.963113762218,107.18030321878274
1672,227.73436562622436,107.16019803119491
1673,32.20416677466517,105.91223715518538
1674,132.52281065448912,106.21002298976957
1675,148.62836388928693,105.00311053645652
1676,28.331859141351913,103.42085273979676
1677,153.33852262287547,104.01185670260058
1678,-8.079045404653954,101.60428936328694
1679,-7.614404308127462,99.6201080915748
1680,231.2992948598899,100.77345456915413
1681,256.06159361461675,103.2405704223095
1682,56.47453875777657,103.55169910853353
1683,-43.52889457001605,100.51601972767462
1684,271.2348375073593,102.46420751717024
1685,82.74491542694915,102.27469502778482
1686,277.81085461870066,102.55402585543214
1687,280.95134693993066,105.29024813836313
1688,197.59859365051537,105.7390449614119
1689,62.586964747254655,103.50704048369055
1690,81.4229309209794,103.50215839597954
1691,18.55964359371329,102.37379539405954
1692,-59.72785470824166,100.90123839395159
1693,207.06823675264482,102.14193190123487
1694,281.8124355511866,102.2596966747748
1695,-36.3417303360645,101.46032543594256
1696,271.3148561196081,103.17921454009337
1697,249.2743569748395,105.90204954296323
1698,255.353873204739,107.67748486161818
1699,265.3525432809639,109.500449274687
1700,266.66096927150807,111.60602672588192
1701,-15.608234476216994,109.84062197879649
1702,62.03405161360533,107.44067624533812
1703,280.8650359690124,107.8920026744079
1704,282.64371370118624,109.70313299542377
1705,-23.70880879448613,108.36358751180757
1706,225.52482594015527,107.58313090237407
1707,44.628345114241824,105.69251433486889
1708,265.03787400381214,107.86621065913883
1709,252.68415501620865,110.25718048416127
1710,292.7545007380253,112.16610031129119
1711,268.620993657411,113.80615583582713
1712,260.66254682461715,115.17725388443019
1713,-68.2725079588851,111.82265566945415
1714,255.7887362365069,111.51180116375683
1715,-41.167165538318415,111.35745956142937
1716,59.474006707244456,110.18352321719696
1717,48.025932832987465,110.19001041730021
1718,244.12820626972436,109.89801474799006
1719,136.56382589709787,108.41939353153748
1720,44.199188741673055,105.99186908152652
1721,-3.8231355932287414,104.8898445952632
1722,4.650125219059532,104.77640297288598
1723,-3.430186291182679,104.87516511510007
1724,25.135038236715715,102.3963822569471
1725,253.94531361369494,104.22811379549417
1726,15.143391946145641,103.33712010876843
1727,260.9514205541432,105.8456077846722
1728,140.583087524214,106.83930993956807
1729,138.709034354221,107.46761512091169
1730,265.1174962141884,119.61028926659317
1731,246.790163008231,120.48385639895818
1732,-22.21964190485822,120.69963898325683
1733,239.76785913885837,123.849360768844
1734,26.17170014063514,121.91607280739936
1735,20.995531820645738,121.99995297982419
1736,21.584872289544748,121.54686250400098
1737,3.879529732441398,122.06151563684132
1738,302.53651133346074,123.89189453330545
1739,228.6381457399701,127.8018480777669
1740,-164.49925348921212,125.82970162196723
1741,232.79610295590058,127.94565709622789
1742,24.541272007667672,128.46762955621026
1743,-25.74162217227554,128.55253035882305
1744,16.613630215782493,128.805631470419
1745,208.4733848169537,130.4722150032844
1746,28.770433360985578,128.37727446906692
1747,27.873905359074286,128.30489372912456
1748,263.81543763829734,129.52165002062884
1749,243.14811028947722,133.61086027474406
1750,-25.9611131262034,134.13606315783403
1751,205.69790424182472,133.59858192476196
1752,-10.296694564443555,130.6415483211234
1753,257.52530810527037,131.32116305055334
1754,279.77953626717635,131.4857633481879
1755,261.9536556900275,133.96806954742468
1756,8.713869575643855,131.69243576034773
1757,201.01391366315877,130.92069321573678
1758,47.73098313638893,128.59002855009436
1759,191.6387352533814,130.54741787867803
1760,120.51336262458472,129.02119834090456
1761,267.47304652228195,131.37781929400222
1762,168.19822242473433,133.06320722281123
1763,270.5647679406678,136.10724546096336
1764,270.58579633001,138.4421977529955
1765,188.590324836948,137.93740217979052
1766,76.16955225878048,137.5780794317644
1767,235.331371164409,139.6315771535155
1768,157.71915633710535,138.82025614898035
1769,-6.591337877974354,136.303379897441
1770,-36.674221081926774,134.82487079214184
1771,-293.7269495875156,129.12797015864447
1772,53.13668214849836,127.38199332386722
1773,164.81853999448208,128.7081370560654
1774,-17.482816538094838,127.20808078413955
1775,-158.02385771344774,124.1415585681122
1776,40.86567612167394,124.26689673791542
1777,-11.165596364173268,122.62185554804493
1778,269.76156018808706,125.40026160397235
1779,32.40191852937593,125.80042483234737
1780,288.27482497132996,126.3701801334618
1781,-131.86192213490247,122.49094497596661
1782,19.9139484542482,122.12533907293131
1783,285.2277182440496,125.41290520107196
1784,247.98010382241208,125.1803578642225
1785,147.27927946534822,125.8257015046065
1786,228.54409426920503,125.33303390111156
1787,245.28936541184137,124.97641408583065
1788,63.28333479904501,123.63326149731594
1789,246.60062036045082,125.4733980534479
1790,-102.85717431448899,123.63059700109321
1791,-0.431363823462803,123.44068692692143
1792,-121.35046223065177,122.82446085169732
1793,132.245863340966,122.07623711758055
1794,141.25405403286217,120.67065330239731
1795,-183.10280425161574,119.20304256324181
1796,24.598487515547816,116.73587887720122
1797,227.91385695224778,116.52227387697529
1798,-3.8514947562768356,113.93022019736513
1799,177.62583945692342,113.05295315912474
1800,238.94057830907914,112.77574924950042
1801,-206.40373267795462,110.86779426748306
1802,19.529415153652963,110.44274790288353
1803,-15.231990329800169,107.48177763989541
1804,226.9039637659494,106.92438014054305
1805,260.9528261123745,109.77099648961166
1806,4.6615278002205685,107.56236350821233
1807,-197.08292470439267,105.14525081002596
1808,20.896397635203073,102.70383604633986
1809,251.28135001228,102.68980799630057
1810,264.5728144142945,102.40799113306326
1811,247.99129762505606,102.20169417273972
1812,-0.5676517684709097,99.58939218680882
1813,-23.50619384154311,100.03705532798226
1814,-4.325631464203298,97.43591165097513
1815,-172.82359765870513,96.11934732977126
1816,231.93212474424683,97.84392851014128
1817,-5.885709992612647,97.30481208188529
1818,-194.07051884282188,92.92282483075985
1819,231.6467833433569,93.87365440522244
1820,227.34483395989443,95.70511085740465
1821,263.9808791596647,98.3831510049336
1822,22.399267578771386,98.5606424285307
1823,-13.198000968337553,98.46296428175916
1824,240.1145314862508,100.61275921425452
1825,-10.208947365257657,97.97121660446498
1826,263.63034688027506,100.45608615380628
1827,246.4238626160681,100.31081057442552
1828,261.5845724999731,101.5208254241831
1829,31.752618707555456,100.45126126771643
1830,-1.1073895822925124,97.78901240975165
1831,284.24527369904683,98.16356351665982
1832,-272.5351195624057,95.66040874008434
1833,149.7639714293161,94.76036986298892
1834,-19.263298045112037,94.30601988113143
1835,-326.214606993457,90.83391849299039
1836,285.2993400636027,93.471063170731
1837,38.07227202677362,93.8129905936743
1838,248.0689990213428,93.26831547055313
1839,217.95626753042654,93.16149668845769
1840,242.1361988922628,97.22785121227245
1841,277.94234588132736,97.67931364152672
1842,-216.6073725955579,95.26782719549446
1843,216.86524559523696,97.69389587316961
1844,-1.635958429492021,97.51139998671687
1845,-137.56315065007792,94.05103463204652
1846,270.9734146623975,96.47306444506066
1847,247.20398240969823,98.6663652155669
1848,-148.95025427890891,94.53870829639482
1849,-0.20931117905222152,92.10513408170954
1850,39.99681792905713,92.76471339226211
1851,248.34286531530697,93.19116300299694
1852,72.25175738482234,94.0166475224896
1853,-47.1304387988825,90.97009005344809
1854,127.93203675991293,89.45161505837545
1855,278.79366886377863,89.62001519011294
1856,258.3850617674759,92.11672711203127
1857,224.59830330971704,92.35257100849685
1858,286.2037399864281,94.73729857699726
1859,249.67761376761436,95.31768736213958
1860,225.96800682023246,96.37223380409607
1861,100.976900979285,94.7072723486661
1862,44.800494272070466,93.47329506713946
1863,-243.5774068016942,88.33187331971584
1864,-51.2476343081551,85.11353901333419
1865,214.83886442866475,85.37602440925134
1866,-16.089991919004376,84.45342896747349
1867,-196.31695195197315,80.13694573630967
1868,237.03371182219342,80.93009129116055
1869,-21.15127912965444,80.78449187864375
1870,275.18925223540543,83.90312661181707
1871,185.76020397159078,88.69799814740816
1872,-132.9195763722712,86.83743556220047
1873,298.04063767739746,88.1696565390296
1874,282.42302409300964,91.16871494534065
1875,290.0821677281699,95.64977519975685
1876,249.96269610269852,97.74074539956707
1877,234.14928847626632,100.19389424797147
1878,167.6948276126812,99.1732269222174
1879,281.76292647780986,101.66683700170175
1880,242.16714241261357,101.20576017611458
1881,237.3508814684093,104.8978882121477
1882,140.51828264170103,106.10393155402224
1883,-4.16781165446622,103.20997625503708
1884,-36.17401775828216,100.36843503923014
1885,252.87402249143008,101.42438246949098
1886,234.85203354363577,101.48746186223526
1887,264.88928072586623,101.6834610153755
1888,-56.46058678354315,100.48602179954962
1889,103.54950232214843,99.05551061916658
1890,241.53420739816448,102.49942443629315
1891,218.70977076975777,104.69083578222535
1892,237.06566759640842,108.27499708049596
1893,285.52751593564494,109.80781360644272
1894,-142.79385203088,106.96733454580531
1895,227.46582383087576,111.07302082663024
1896,266.7542514223677,113.49457846569844
1897,276.5716881651909,113.98115677782788
1898,64.61822986971592,114.6658540240878
1899,266.3980898840546,115.55357652835912
1900,248.3085944112538,115.64725668938085
1901,285.38366286095936,120.56513064476998
1902,286.0675810088022,123.23051230332146
1903,231.32324754636096,125.69606468208308
1904,269.53725096796586,126.12239755410324
1905,260.01863454969373,126.11305563847641
1906,241.97712269871045,128.48621158746133
1907,245.02877646774223,132.90732859918268
1908,-106.08704689309974,131.63749415389967
1909,229.63603343821205,131.42104098815898
1910,-36.13696239775267,128.4139432200385
1911,54.88699618132296,126.48290020560118
1912,-226.39055447542322,124.22467117853165
1913,226.9893877766429,126.72962699471351
1914,53.051621238068265,127.30339952173622
1915,210.59901045482835,131.13762560287157
1916,274.65776628156095,131.56488201824473
1917,209.92992761862976,133.72303839435716
1918,-26.588680341692395,135.39785677936845
1919,251.25586163488944,135.59394756228377
1920,248.22703757607343,135.80276959844554
1921,219.02397131426753,135.35320051999156
1922,209.38374287186804,137.22304527292255
1923,16.744482649057616,137.52247010909647
1924,261.95106059483885,137.74083540018236
1925,223.52476174640822,140.078172491299
1926,306.60990397251226,140.50796806222138
1927,261.73128146537,140.66104225071442
1928,252.2419504054471,140.56761602976917
1929,36.846297666127754,140.61855281935487
1930,237.6530458583713,143.00615717376152
1931,-39.13619009653185,139.77234253580573
1932,36.11106827989724,142.85880441422879
1933,244.42591817788508,143.80542388171446
1934,232.80826391657436,146.32613950133134
1935,25.192629206769197,149.8402118633336
1936,-35.09498482578316,146.63626861443973
1937,-128.3013191620021,144.97253270255197
1938,201.56853283146984,144.50752804065323
1939,242.89865302794436,144.75695189562842
1940,238.1090203633308,144.71668011033907
1941,257.4401016214458,144.51165766774025
1942,190.27188173122312,148.58045021100807
1943,272.0530345061487,149.1323281001172
1944,202.4939281973251,151.17362696638537
1945,-26.39532585450887,152.28530521434107
1946,239.16064862223973,151.96717755393948
1947,250.36023741369488,151.99874010397946
1948,270.16236848155063,156.18986633158408
1949,250.85899399035924,158.70054938327814
1950,270.66206785033455,161.00720188249096
1951,270.34507944579445,161.22722402379583
1952,280.71778834384804,163.31188433338608
1953,26.84621294868093,164.0516508508617
1954,-94.71903127944276,161.82514017046816
1955,181.26201179827683,160.84982359981313
1956,232.6224358908728,160.5921973410471
1957,209.95385634095175,160.44575287135945
1958,-64.41790453507038,156.93953642614446
1959,214.0190056635285,156.5829503451036
1960,-184.5390467924461,152.47787980897684
1961,193.74705310064292,153.4055813301904
1962,117.36290626400543,154.13120545010975
1963,-6.2842492236453324,156.5041370258902
1964,232.64673948760338,159.34308076384784
1965,284.1719493475186,160.03641161303636
1966,240.44528203736613,162.60176435260007
1967,285.4180233902598,167.4191141060224
1968,240.0696990101788,167.44947397790227
1969,4.666141142545243,167.70764818062423
1970,252.53701738739065,167.4811258321441
1971,-60.487390713889425,165.01864988528928
1972,229.09953427350973,168.6388409917471
1973,-123.68456615276249,164.4215889534455
1974,247.3388800702347,164.07074751321775
1975,240.24887499160383,163.5724145858521
1976,27.245778296476118,161.3452454077899
1977,285.61794592635,161.85993198229073
1978,-36.82385813196756,159.81474512484422
1979,-12.885345257114949,156.868262407495
1980,264.54324953746107,157.09202347874344
1981,33.01909524239949,155.04870561648337
1982,256.4445274380913,156.20796806444724
1983,256.66775716845325,158.81632375267645
1984,242.17342588175254,161.59979818907678
1985,239.08665074973902,161.46192447165987
1986,-124.82645035571402,157.86513963266637
1987,-2.9327837089476105,155.18691898831824
1988,245.7203391370183,158.20872824752385
1989,-146.1402898265952,155.71183032603642
1990,-63.061288357139354,152.6658753684834
1991,-9.703574868040079,150.38174191210538
1992,-116.69916534883842,146.84409358265293
1993,202.91117640796335,146.0179301873761
1994,237.5963194975848,149.82183190266076
1995,8.918341166961028,147.63635707602162
1996,247.25406660139618,147.4413552278119
1997,232.37577520098176,146.99939609816983
1998,-28.3454050928826,146.06975974854385
1999,-53.85381936555554,142.86724065604773
2000,-143.2282569810131,138.95187214212507
2001,235.24389793874178,138.4504744929029
2002,243.51672240213333,138.02496590683623
2003,-353.798453939361,132.173748891979
2004,-1.649951778485928,129.46187686451447
2005,-51.341403932893954,126.34827647968861
2006,277.8085654911412,126.70659090761288
2007,237.79080680949465,126.63421121103042
2008,228.71627589361182,129.9822444388975
2009,260.98565573103565,130.29574066182576
2010,38.8436074850822,131.04554636065413
2011,17.80577365222547,130.67473413536314
2012,-143.39106059701805,131.50472907414718
2013,50.55180491773439,129.74035324555808
2014,275.5200871143568,131.965037904321
2015,260.9444873177472,132.46849267295016
2016,231.12015369739032,132.03311654710845
2017,-89.28219725866916,129.04099529833547
2018,-210.59389254853915,127.200943176267
2019,-74.11690528689196,123.94721550704918
2020,-133.680172558648,120.12814340570199
2021,269.7973124979743,120.63587681753907
2022,-19.284124589400207,118.34919814292638
2023,205.57797017547836,120.23753301819059
2024,272.59179457427405,120.34394035798496
2025,151.91219767899452,119.62781471731081
2026,241.40920433804723,118.97580772096615
2027,-2.7649774730601564,116.33084513158187
2028,201.18566688561066,115.82028229638348
2029,269.704333549868,118.1488626552209
2030,269.17533078641543,118.46408550450131
2031,239.07381956258442,121.24618560109246
2032,282.4210136346298,123.70928505463979
2033,233.03395921118295,123.59536546497276
2034,232.4579750385264,123.59186257619228
2035,264.35923964216926,125.98352868054631
2036,261.40445416094144,128.94852307041356
2037,-12.94559811008817,130.1020802809327
2038,43.754085918664,128.52393581180465
2039,-22.28014877022646,125.87214779382295
2040,36.53944845411709,123.85645207473081
2041,276.4976759324078,124.0470278178404
2042,-142.70416711505817,120.71726732937759
2043,271.3148628663266,120.70988561297938
2044,-35.03676119910839,118.33457871901506
2045,12.72081314176846,118.72574010897783
2046,266.3704816761844,118.99783843951725
2047,252.15254742399344,119.01576153962026
2048,235.56121001356428,118.66974995494039
2049,28.482015715094235,116.44598017218772
2050,236.788161334804,116.10724110703241
2051,241.45558084643187,115.8183461210388
2052,250.60067399980676,115.51717497759839
2053,23.71030956582854,115.48581594376985
2054,25.931172939079914,116.69231798595509
2055,286.08787725067236,117.74057664047905
2056,297.20438744775544,118.38639615604787
2057,-79.27549339862539,115.4941026586521
2058,-116.05519963281101,114.97772970767471
2059,220.15789673328584,115.03911861837229
2060,223.8667774598371,119.12317686089513
2061,11.497363309827719,117.30067996298696
2062,27.162250066626413,116.39867340101317
2063,198.06229879414923,118.44213888119111
2064,-143.04038241157275,114.68526766219935
2065,-69.75132258349153,111.14603494288926
2066,254.0294531047971,111.28187665356354
2067,252.51914998640865,110.95288791952503
2068,-25.08368247669729,108.30135410465627
2069,219.65538392774386,110.45124653250826
2070,192.20835273420118,109.84795988597638
2071,217.03504908581172,112.62318428397339
2072,249.5621187972291,112.82781012921058
2073,212.71010888480885,116.19175687958628
2074,1.5504476033369512,113.73387255491728
2075,-35.914131030531124,110.97224249469595
2076,294.9629006998787,113.64941371872997
2077,36.91269761559144,111.1623612356224
2078,-39.0744849149267,111.1398549677928
2079,286.8227135134563,114.13693555549851
2080,274.73485786765457,114.23885163880044
2081,294.4191914075427,116.85285260045188
2082,-51.51514075288575,113.77325591854213
2083,-498.7196365306614,106.21938198155095
2084,-78.83235196857545,103.0093242030477
2085,248.29558453927163,103.10141354094303
2086,245.6072877825427,106.8057509223256
2087,-60.44144203021875,106.23066433911288
2088,-117.7467090131206,102.59599385761149
2089,276.00988741738615,106.81749563005128
2090,202.84637111129825,109.47657222473566
2091,-56.74791737875866,109.00612879962847
2092,271.7379077140564,112.89049953025744
2093,-59.60463011744072,110.2653414650034
2094,192.18531117376347,109.8112313817652
2095,277.0751672214907,112.49279964231047
2096,191.6603685199591,111.93686266149611
2097,248.75740179373435,112.10067892742364
2098,239.3881934706177,114.77801491305863
2099,44.062066041852404,115.7571737671327
2100,278.0658183987804,119.97011452093064
2101,255.88470470128422,120.17652258855605
2102,-9.915310392940214,117.64220226060532
2103,-132.3261991795035,119.8569248082039
2104,212.26500052327697,121.99607433122155
2105,-12.163482827430112,122.38785354227615
2106,42.14342164495983,120.03120210381435
2107,23.549019410921503,117.88878422982862
2108,-16.50438352273817,115.4365776356651
2109,86.41334334695759,113.69085451182433
2110,-1.0059583624199888,113.29235885334933
2111,250.87156665664995,115.62301678339355
2112,210.86321158232295,119.165559505187
2113,186.63545861553357,120.52639604216498
2114,-105.01734699083488,116.7210217011131
2115,154.15816120245933,115.65315843996021
2116,-61.523535712258166,112.72672154586373
2117,249.89912408665634,116.11853475931697
2118,35.77672188173932,118.58224090361975
2119,-8.057725124487378,119.24283270524379
2120,260.7564248082301,123.1871986789126
2121,198.69865805995678,122.47621213453242
2122,223.87484957604116,124.90780187618684
2123,261.831320624996,125.470335380682
2124,255.2422565442986,125.29684000038225
2125,246.465090673686,126.24236893032918
2126,268.4338344443578,126.51261523139229
2127,-15.483964589747442,126.38542536022538
2128,173.5199280839339,126.10876797220861
2129,217.91701567208108,125.59089479343075
2130,252.23218173363216,125.42146330290292
2131,2.5364572820693922,123.05608968009776
2132,215.1061048242109,122.38294059199357
2133,179.25251445113975,121.84512614439316
2134,304.431301790532,122.5648594119132
2135,279.2906431705822,122.71417344719731
2136,-57.86585643792391,119.52147034120865
2137,279.18498883058817,122.4427762106154
2138,275.6025014966975,124.76126036639576
2139,274.09727456272736,127.72503459972532
2140,291.6899205178589,130.27653932036273
2141,136.9154842379692,128.88071740341837
2142,227.4472116656043,132.58223119122496
2143,-289.27644003352157,126.97631816222649
2144,268.2540360023801,130.00922613424135
2145,207.14640462476575,131.9534820490713
2146,272.5481435605479,132.01525866791496
2147,271.24084280993304,132.20614162177438
2148,281.18142470527584,132.66234376869147
2149,-692.276632468814,125.45475728685238
2150,2.107148077363803,123.10794715427801
2151,165.10520213090098,122.3444433671227
2152,235.02196587569117,122.18865628588154
2153,211.70616605184696,124.06861485074172
2154,-13.532631508478019,123.67397680626613
2155,252.83867946485782,123.341484828408
2156,253.50591966529151,122.90450015058336
2157,288.21394111321024,126.57939449570172
2158,92.0093628572661,128.6600401206025
2159,-176.4205229371677,124.69425592389797
2160,224.02731447503675,124.69586129404998
2161,237.15041613905407,126.95239182234224
2162,42.655115869996735,127.10732048037595
2163,135.35559312435947,126.48025342367802
2164,-31.33838254789076,127.59727342231484
2165,-388.47035173073766,124.41008313084238
2166,204.54248573531243,123.91521345714753
2167,260.50302103088273,123.99505216759228
2168,230.20695330370341,126.54795852539628
2169,24.941390457986444,124.6008185906987
2170,153.2510016387232,124.21124507974393
2171,269.8517488636187,124.73941207752198
2172,254.51121680872788,124.78890305763696
2173,36.03308741586102,123.0221328429475
2174,98.21729587862855,123.98880132570041
2175,162.1579967511466,125.96952260351718
2176,225.25643319412717,125.27245792845969
2177,244.29017248159627,127.34623267711972
2178,276.87931552909686,130.50577068155997
2179,229.0567773666052,129.92811132009146
2180,159.44071121040648,128.77516985351897
2181,282.2978035961972,128.6539559754055
2182,243.84424449303387,131.6075498278647
2183,-92.65818034804128,135.6681643896909
2184,190.72120493711026,138.36369995874776
2185,278.0156921545862,138.6609010349009
2186,245.24073721289201,138.6572355292044
2187,20.19182644429432,139.46356821394954
2188,-259.33940682342677,138.04764123584647
2189,-15.416108862955582,135.13338127304306
2190,172.00887897322212,134.8250063516623
2191,252.2627482696144,137.91511300814602
2192,-280.826168001154,132.38947225099392
2193,268.5982820143852,135.6715013723122
2194,-305.141983008346,130.6982284304911
2195,260.17004855137844,130.52917724378995
